target,model_name,measure,value
l12,xgboost,spearmans,0.7032182238471845
l12,xgboost,kendall,0.5127723714065641
l12,lightgbm,r2_score,0.5086790536657939
l12,lightgbm,spearmans,0.714346667752818
l12,lightgbm,kendall,0.5234176999928327
l22,linear_model,r2_score,0.337457068555135
l22,linear_model,spearmans,0.5688282107586901
l22,linear_model,kendall,0.3999168611759475
l22,ridge,r2_score,0.33512608042493097
l22,ridge,spearmans,0.5684551276061252
l22,ridge,kendall,0.39979637656996775
l22,random_forest,r2_score,0.40734335295406265
l22,random_forest,spearmans,0.6211876601319622
l22,random_forest,kendall,0.4454769367566967
l22,xgboost,r2_score,0.42306718575055835
l22,xgboost,spearmans,0.639880443391147
l22,xgboost,kendall,0.4589986060907671
l22,lightgbm,r2_score,0.41183373407042057
l22,lightgbm,spearmans,0.6337454726383858
l22,lightgbm,kendall,0.45402467489163056
kl2,linear_model,r2_score,0.49714480497973945
kl2,linear_model,spearmans,0.7249314667701628
kl2,linear_model,kendall,0.5284250305657442
kl2,ridge,r2_score,0.4796464975523549
kl2,ridge,spearmans,0.7102864113651567
kl2,ridge,kendall,0.5153077692564189
kl2,random_forest,r2_score,0.5351423895425957
kl2,random_forest,spearmans,0.7436280248475582
kl2,random_forest,kendall,0.5474647104590419
kl2,xgboost,r2_score,0.5206290774471073
kl2,xgboost,spearmans,0.7408239803960893
kl2,xgboost,kendall,0.5465691393319072
kl2,lightgbm,r2_score,0.5230115956903689
kl2,lightgbm,spearmans,0.7346793749643749
kl2,lightgbm,kendall,0.5390699121929532
hd2,linear_model,r2_score,0.6720744726626244
hd2,linear_model,spearmans,0.8263933047103672
hd2,linear_model,kendall,0.633131932866511
hd2,ridge,r2_score,0.6283330276222505
hd2,ridge,spearmans,0.8024671189407909
hd2,ridge,kendall,0.6074380349005224
hd2,random_forest,r2_score,0.6769519591101516
hd2,random_forest,spearmans,0.8278932124325791
hd2,random_forest,kendall,0.6348880738023785
hd2,xgboost,r2_score,0.6832132537238866
hd2,xgboost,spearmans,0.8327679995111963
hd2,xgboost,kendall,0.6396526219464996
hd2,lightgbm,r2_score,0.6814047612068332
hd2,lightgbm,spearmans,0.8309160807684534
hd2,lightgbm,kendall,0.6388956318772924
